Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
26769;16923;Amerasia Journal;journal;00447471;0,125;Q3;16;0;92;0;16;80;0,08;0,00;-;0;0;United Kingdom;Western Europe;Taylor and Francis Ltd.;1971, 1980, 1984, 1999-2000, 2002-2023;"Cultural Studies (Q3); History (Q3)";"Arts and Humanities; Social Sciences"
26770;21100905494;Analytical Science and Technology;journal;12250163, 22888985;0,125;Q4;6;32;97;1042;28;97;0,28;32,56;-;0;5;South Korea;Asiatic Region;Korea Society of Analytical Science;2019-2024;"Agronomy and Crop Science (Q4); Analytical Chemistry (Q4); Environmental Chemistry (Q4); Food Science (Q4); Materials Chemistry (Q4); Pharmacology (Q4)";"Agricultural and Biological Sciences; Chemistry; Environmental Science; Materials Science; Pharmacology, Toxicology and Pharmaceutics"
26771;21101021138;Annales Instituti Archaeologici;journal;18486363;0,125;Q3;4;1;53;0;9;52;0,14;0,00;-;0;0;Croatia;Eastern Europe;Institut za Arheologiju;2019-2024;"Archeology (Q3); Archeology (arts and humanities) (Q3)";"Arts and Humanities; Social Sciences"
26772;19587;Arbeitsmedizin Sozialmedizin Umweltmedizin;journal;09446052;0,125;Q4;15;149;406;917;32;365;0,09;6,15;-;0;22;Germany;Western Europe;Gentner Verlag;1994-2025;Public Health, Environmental and Occupational Health (Q4);Medicine
26773;21101218122;Arbitration;journal;00037877, 25142356;0,125;Q4;3;28;96;509;15;84;0,17;18,18;-;0;6;Netherlands;Western Europe;;2020-2024;Law (Q4);Social Sciences
26774;21100297820;Astrophysics and Space Science Proceedings;book series;15706605, 15706591;0,125;Q4;22;0;84;0;12;80;0,14;0,00;-;0;0;Netherlands;Western Europe;Springer Science and Business Media B.V.;2007-2020, 2023;"Astronomy and Astrophysics (Q4); Computer Science Applications (Q4); Nuclear and High Energy Physics (Q4); Physics and Astronomy (miscellaneous) (Q4); Space and Planetary Science (Q4); Spectroscopy (Q4)";"Chemistry; Computer Science; Earth and Planetary Sciences; Physics and Astronomy"
26775;21100935905;Boyhood Studies;journal;23759240, 23759267;0,125;Q3;6;6;44;214;7;41;0,04;35,67;-;0;4;United States;Northern America;Berghahn Journals;2018-2024;"Cultural Studies (Q3); Developmental and Educational Psychology (Q4); Education (Q4); Gender Studies (Q4); Life-span and Life-course Studies (Q4); Social Psychology (Q4)";"Psychology; Social Sciences"
26776;21101124746;CardioSomatics;journal;22217185, 26585707;0,125;Q4;4;30;65;988;24;63;0,39;32,93;-;0;20;Russian Federation;Eastern Europe;Eco-Vector LLC;2019-2024;"Cardiology and Cardiovascular Medicine (Q4); Internal Medicine (Q4); Rehabilitation (Q4)";Medicine
26777;21100241614;China International Conference on Electricity Distribution, CICED;conference and proceedings;2161749X, 21617481;0,125;-;16;252;526;3320;143;524;0,27;13,17;-;0;113;United States;Northern America;IEEE Computer Society;2012, 2014, 2016, 2018, 2021-2022, 2024;"Control and Systems Engineering; Electrical and Electronic Engineering; Energy Engineering and Power Technology";"Energy; Engineering"
26778;19313;Clinical Neurology;journal;18820654, 0009918X;0,125;Q4;22;139;474;2247;72;438;0,14;16,17;-;0;30;Japan;Asiatic Region;Societas Neurologica Japonica;1972-2025;Neurology (clinical) (Q4);Medicine
26779;4400151739;Cocuk Cerrahisi Dergisi;journal;26677024, 13055194;0,125;Q4;4;22;72;374;6;71;0,09;17,00;-;0;5;Turkey;Middle East;Logos Medical Publishing;2005-2024;"Pediatrics, Perinatology and Child Health (Q4); Surgery (Q4)";Medicine
26780;16300154708;College Music Symposium;journal;00695696, 2334203X;0,125;Q3;7;21;51;633;3;26;0,06;30,14;-;0;4;United States;Northern America;;2002-2007, 2011-2024;"Music (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
26781;21100944430;COMPDYN Proceedings;conference and proceedings;26233347;0,125;-;10;0;842;0;116;840;0,11;0,00;-;0;0;Greece;Western Europe;National Technical University of Athens;2019, 2021, 2023;"Civil and Structural Engineering; Computational Mathematics; Computers in Earth Sciences; Geotechnical Engineering and Engineering Geology";"Earth and Planetary Sciences; Engineering; Mathematics"
26782;15416;Computers in Libraries;trade journal;10417915;0,125;Q4;20;112;200;207;25;53;0,12;1,85;-;0;4;United States;Northern America;Information Today;1996-2025;"Computer Science (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
26783;5800154329;Contrastes;journal;11364076;0,125;Q3;4;27;99;851;11;99;0,09;31,52;-;0;0;Spain;Western Europe;Universidad de Malaga;2012-2024;Philosophy (Q3);Arts and Humanities
26784;21100242619;Cristianesimo Nella Storia;journal;26122227, 03933598;0,125;Q3;5;32;81;3296;4;80;0,07;103,00;-;0;5;Italy;Western Europe;Societa Editrice Il Mulino;2012-2024;"History (Q3); Religious Studies (Q3)";Arts and Humanities
26785;21101163374;Cuadernos de Linguistica Hispanica;journal;23461829, 0121053X;0,125;Q3;3;20;62;576;13;61;0,22;28,80;-;0;0;Colombia;Latin America;Universidad Pedagogica y Tecnologica de Colombia;2019-2024;Linguistics and Language (Q3);Social Sciences
26786;19200156705;Current Allergy and Clinical Immunology;journal;16093607;0,125;Q4;13;43;125;874;21;95;0,18;20,33;-;0;13;South Africa;Africa;Allergy Society of South Africa;2008-2024;Immunology and Allergy (Q4);Medicine
26787;19700182026;Dams and Reservoirs;journal;17568404, 13681494;0,125;Q4;7;22;87;254;18;73;0,25;11,55;-;0;4;United Kingdom;Western Europe;ICE Publishing;2010-2025;"Civil and Structural Engineering (Q4); Geotechnical Engineering and Engineering Geology (Q4)";"Earth and Planetary Sciences; Engineering"
26788;26011;Diabetologie Metabolismus Endokrinologie Vyziva;journal;12126853, 12119326;0,125;Q4;6;24;73;491;6;63;0,11;20,46;-;0;15;Czech Republic;Eastern Europe;TIGIS Spol. s.r.o.;2001-2024;"Endocrinology (Q4); Endocrinology, Diabetes and Metabolism (Q4); Internal Medicine (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine"
26789;21101046179;Diacritica;journal;08708967, 21839174;0,125;Q2;4;29;131;893;11;126;0,11;30,79;-;0;0;Portugal;Western Europe;Universidade do Minho;2018-2024;"Literature and Literary Theory (Q2); Visual Arts and Performing Arts (Q2); Linguistics and Language (Q3); Music (Q3)";"Arts and Humanities; Social Sciences"
26790;21101270642;Dia-noesis;journal;2459413X, 27327507;0,125;Q3;2;23;24;650;7;23;0,29;28,26;-;0;0;United States;Northern America;;2022-2024;Philosophy (Q3);Arts and Humanities
26791;21101068031;Emotions: History, Culture, Society;journal;22067485, 2208522X;0,125;Q3;6;24;42;1698;10;38;0,21;70,75;-;0;2;Netherlands;Western Europe;Brill Academic Publishers;2017-2025;"Cultural Studies (Q3); History (Q3); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
26792;21101079128;Endowment Studies;journal;24685968, 2468595X;0,125;Q3;3;5;16;330;6;16;0,36;66,00;-;0;0;Netherlands;Western Europe;Brill Academic Publishers;2017-2024;"Cultural Studies (Q3); History (Q3); Religious Studies (Q3)";"Arts and Humanities; Social Sciences"
26793;21100220142;Estudios Irlandeses;journal;1699311X;0,125;Q3;5;16;67;488;12;59;0,22;30,50;-;0;4;Spain;Western Europe;Spanish Association for Irish Studies;2012-2024;"Arts and Humanities (miscellaneous) (Q3); Cultural Studies (Q3)";"Arts and Humanities; Social Sciences"
26794;21100887850;Estudos Historicos;journal;01032186, 21781494;0,125;Q2;6;39;80;1629;20;68;0,14;41,77;-;0;8;Brazil;Latin America;Fundacao Getulio Vargas;2018-2024;"Literature and Literary Theory (Q2); Cultural Studies (Q3); History (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
26795;21101045764;European Studies: The Review of European Law, Economics and Politics;journal;24646695, 18058809;0,125;Q4;4;0;56;0;30;56;0,43;0,00;-;0;0;Czech Republic;Eastern Europe;Palacky University Olomouc;2019-2023;"Economics, Econometrics and Finance (miscellaneous) (Q4); Law (Q4); Political Science and International Relations (Q4)";"Economics, Econometrics and Finance; Social Sciences"
26796;21101097336;fib Symposium;conference and proceedings;26174820;0,125;-;6;501;987;7841;120;967;0,15;15,65;-;0;147;Switzerland;Western Europe;fib. The International Federation for Structural Concrete;2015-2016, 2018-2024;"Building and Construction; Civil and Structural Engineering; Materials Science (miscellaneous)";"Engineering; Materials Science"
26797;16800154728;Foreign Literature Studies;journal;10037519;0,125;Q2;9;16;265;395;21;265;0,10;24,69;-;0;0;China;Asiatic Region;Central China Normal University;2005-2024;Literature and Literary Theory (Q2);Arts and Humanities
26798;19700174953;Ginekologia i Poloznictwo;journal;18980759, 18963315;0,125;Q4;5;18;68;384;10;68;0,14;21,33;-;0;10;Poland;Eastern Europe;Medical Project Poland;2008-2024;Obstetrics and Gynecology (Q4);Medicine
26799;21100199333;Groups, Complexity, Cryptology;journal;18696104, 18671144;0,125;Q4;14;8;14;212;9;14;0,88;26,50;-;0;0;United States;Northern America;Episciences;2009-2024;"Applied Mathematics (Q4); Computational Mathematics (Q4); Computational Theory and Mathematics (Q4); Computer Networks and Communications (Q4)";"Computer Science; Mathematics"
26800;12667;High Technology Letters;journal;10066748;0,125;Q4;12;46;151;1037;40;151;0,28;22,54;-;0;8;China;Asiatic Region;Institute of Scientific and Technical Information of China;1991, 1995-2024;"Biotechnology (Q4); Control and Systems Engineering (Q4); Energy (miscellaneous) (Q4); Information Systems (Q4); Materials Science (miscellaneous) (Q4)";"Biochemistry, Genetics and Molecular Biology; Computer Science; Energy; Engineering; Materials Science"
26801;5700170400;Iberoromania;journal;00190993, 18659039;0,125;Q2;7;23;58;641;11;52;0,13;27,87;-;0;0;Germany;Western Europe;Walter de Gruyter GmbH;1969-1970, 1975, 1978-2004, 2006-2009, 2011-2024;"Literature and Literary Theory (Q2); Linguistics and Language (Q3)";"Arts and Humanities; Social Sciences"
26802;21100227416;Incidenza dell' Antico;journal;19712995;0,125;Q2;3;0;20;0;1;12;0,10;0,00;-;0;0;Italy;Western Europe;Luciano Editore;2012, 2019-2022;"Classics (Q2); History (Q3)";Arts and Humanities
26803;21101155953;Inmaterial;journal;24625892;0,125;Q2;2;12;39;390;8;33;0,09;32,50;-;0;1;Spain;Western Europe;BAU College of Arts and Design Barcelona;2019-2024;"Visual Arts and Performing Arts (Q2); Arts and Humanities (miscellaneous) (Q3)";Arts and Humanities
26804;21100914700;International Heat Transfer Conference;conference and proceedings;2377424X;0,125;-;7;0;173;0;27;172;0,16;0,00;-;0;0;United States;Northern America;Begell House Inc.;2018, 2023;"Condensed Matter Physics; Fluid Flow and Transfer Processes; Mechanical Engineering";"Chemical Engineering; Engineering; Physics and Astronomy"
26805;21101039815;International Journal of Gastrointestinal Intervention;journal;26360012, 26360004;0,125;Q4;5;28;170;670;24;142;0,11;23,93;-;0;11;Netherlands;Western Europe;Society of Gastrointestinal Intervention;2017, 2019-2025;"Gastroenterology (Q4); Hepatology (Q4); Oncology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)";Medicine
26806;26149;International Journal of High Speed Electronics and Systems;journal;17936438, 01291564;0,125;Q4;28;337;56;8474;34;53;0,54;25,15;-;0;95;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;2002-2009, 2011-2025;"Electrical and Electronic Engineering (Q4); Electronic, Optical and Magnetic Materials (Q4); Hardware and Architecture (Q4)";"Computer Science; Engineering; Materials Science"
26807;19300157106;International Journal of Internet Manufacturing and Services;journal;17516056, 17516048;0,125;Q4;10;21;52;677;16;52;0,36;32,24;-;0;8;United Kingdom;Western Europe;Inderscience Enterprises Ltd;2007-2011, 2013-2024;"Computer Networks and Communications (Q4); Industrial and Manufacturing Engineering (Q4); Information Systems and Management (Q4)";"Computer Science; Decision Sciences; Engineering"
26808;59651;International Journal of Powder Metallurgy (Princeton, New Jersey);journal;08887462;0,125;Q4;29;0;25;0;7;14;0,50;0,00;-;0;0;United States;Northern America;American Powder Metallurgy Institute;1969-1973, 1986-1994, 1996-2022;"Industrial and Manufacturing Engineering (Q4); Metals and Alloys (Q4)";"Engineering; Materials Science"
26809;4000149502;International Journal of Product Development;journal;14779056, 17418178;0,125;Q4;31;19;68;579;32;68;0,51;30,47;-;0;2;United Kingdom;Western Europe;Inderscience Enterprises Ltd;2004-2024;"Business and International Management (Q4); Economics and Econometrics (Q4); Management of Technology and Innovation (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Economics, Econometrics and Finance"
26810;18868;International Journal of Vehicle Autonomous Systems;journal;17415306, 14710226;0,125;Q4;27;0;23;0;15;23;0,44;0,00;-;0;0;United Kingdom;Western Europe;Inderscience Enterprises Ltd;2002-2021, 2023, 2025;"Automotive Engineering (Q4); Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4)";Engineering
26811;21101180049;International Maritime Transport and Logistics Conference;conference and proceedings;29743141, 29743133;0,125;-;2;0;33;0;9;31;0,27;0,00;-;0;0;Egypt;Africa/Middle East;Academy Publishing Center, Arab Academy for Science, Technology and Maritime Transport;2022-2023;"Business and International Management; Civil and Structural Engineering";"Business, Management and Accounting; Engineering"
26812;21100876243;Itinerarios;journal;15077241;0,125;Q2;4;15;96;464;12;96;0,16;30,93;-;0;3;Poland;Eastern Europe;University of Warsaw;2018-2024;"Literature and Literary Theory (Q2); History (Q3); Linguistics and Language (Q3); Anthropology (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
26813;21101089620;Ius Ecclesiae;journal;19725671, 11206462;0,125;Q3;3;24;72;777;7;70;0,13;32,38;-;0;5;Italy;Western Europe;Fabrizio Serra Editore;2019-2024;"Religious Studies (Q3); Law (Q4)";"Arts and Humanities; Social Sciences"
26814;21100305002;Janus.net;journal;16477251;0,125;Q4;6;84;132;3284;27;117;0,19;39,10;-;0;52;Portugal;Western Europe;OBSERVARE - Observatorio de Relacoes Exteriores (Observatory for External Relations);2014-2024;"Law (Q4); Political Science and International Relations (Q4)";Social Sciences
26815;21100910935;Journal of Accounting Review;journal;10181687;0,125;Q4;2;9;24;507;9;24;0,31;56,33;-;0;5;Taiwan;Asiatic Region;Journal Of Accounting Review;2018-2025;"Accounting (Q4); Business, Management and Accounting (miscellaneous) (Q4)";Business, Management and Accounting
26816;16800154738;Journal of Ancient Near Eastern Religions;journal;15692124, 15692116;0,125;Q3;17;11;22;1205;7;21;0,31;109,55;-;0;0;Netherlands;Western Europe;Brill Academic Publishers;2001-2024;"History (Q3); Religious Studies (Q3)";Arts and Humanities
26817;19400157137;Journal of Colonialism and Colonial History;journal;15325768;0,125;Q3;6;14;50;895;9;42;0,16;63,93;-;0;1;United States;Northern America;Johns Hopkins University Press;2001, 2019-2024;History (Q3);Arts and Humanities
26818;16538;Journal of Fiber Science and Technology;journal;21897654;0,125;Q4;23;74;386;1079;55;352;0,07;14,58;-;0;7;Japan;Asiatic Region;Society of Fiber Science and Technology;1946-1948, 1951, 1954-2025;"Chemical Engineering (miscellaneous) (Q4); Industrial and Manufacturing Engineering (Q4); Materials Science (miscellaneous) (Q4); Polymers and Plastics (Q4)";"Chemical Engineering; Engineering; Materials Science"
26819;21100316038;Journal of Korean Religions;journal;20937288, 21672040;0,125;Q3;7;9;28;910;7;26;0,20;101,11;-;0;0;United States;Northern America;University of Hawaii Press;2010, 2013-2024;Religious Studies (Q3);Arts and Humanities
26820;19900191882;Journal of Sciences, Islamic Republic of Iran;journal;10161104;0,125;Q4;16;6;70;216;29;70;0,40;36,00;-;0;2;Iran;Middle East;University of Tehran;2011-2024;Multidisciplinary (Q4);Multidisciplinary
26821;21100204117;Journal of the Dermatology Nurses' Association;journal;1945760X;0,125;Q4;10;37;144;503;25;118;0,12;13,59;-;0;12;United States;Northern America;Lippincott Williams and Wilkins;2012-2025;Advanced and Specialized Nursing (Q4);Nursing
26822;21101264304;Jurnal Mekanikal;journal;22893873;0,125;Q4;3;22;41;669;13;41;0,33;30,41;-;0;11;Malaysia;Asiatic Region;Penerbit UTM Press;2020-2024;"Industrial and Manufacturing Engineering (Q4); Materials Science (miscellaneous) (Q4); Mechanical Engineering (Q4); Physical and Theoretical Chemistry (Q4)";"Chemistry; Engineering; Materials Science"
26823;16852;Klinische Neurophysiologie;journal;14340275, 14394081;0,125;Q4;9;37;149;620;10;106;0,08;16,76;-;0;0;Germany;Western Europe;Georg Thieme Verlag;1998-2024;"Neurology (clinical) (Q4); Physiology (medical) (Q4)";Medicine
26824;21100386857;Landscapes (United Kingdom);journal;14662035, 20408153;0,125;Q3;8;1;27;97;4;24;0,06;97,00;-;0;0;United Kingdom;Western Europe;Maney Publishing;2002-2025;"Archeology (Q3); Archeology (arts and humanities) (Q3); History (Q3); Geography, Planning and Development (Q4); Nature and Landscape Conservation (Q4)";"Arts and Humanities; Environmental Science; Social Sciences"
26825;21100901471;Lecture Notes in Bioengineering;book series;2195271X, 21952728;0,125;Q4;16;189;612;4396;226;476;0,21;23,26;-;0;40;Germany;Western Europe;Springer International Publishing AG;2018-2024;"Applied Microbiology and Biotechnology (Q4); Bioengineering (Q4); Biomedical Engineering (Q4); Biotechnology (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Engineering; Immunology and Microbiology"
26826;21100916899;Librosdelacorte.es;journal;19896425;0,125;Q2;4;30;105;1568;13;105;0,07;52,27;-;0;3;Spain;Western Europe;"Instituto Universitario La Corte en Europa""""";2019-2024;"Literature and Literary Theory (Q2); Visual Arts and Performing Arts (Q2); History (Q3)";Arts and Humanities
26827;15455;Louisiana Law Review;journal;00246859;0,125;Q4;19;25;87;5767;10;83;0,13;230,68;-;0;3;United States;Northern America;The LSU Scholarly Repository;1974-1976, 1979-1980, 1983-1985, 1991-1993, 1997-2024;Law (Q4);Social Sciences
26828;21100223804;Magnetic Resonance in Solids;journal;20725981;0,125;Q4;11;33;20;779;10;18;0,57;23,61;-;0;0;Russian Federation;Eastern Europe;Kazan Federal University;2012-2025;"Atomic and Molecular Physics, and Optics (Q4); Electronic, Optical and Magnetic Materials (Q4); Nuclear and High Energy Physics (Q4); Spectroscopy (Q4)";"Chemistry; Materials Science; Physics and Astronomy"
