Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
10591;27789;International Journal of Marine and Coastal Law;journal;09273522, 15718085;0,549;Q1;39;52;96;4826;176;95;2,14;92,81;-;0;38;Netherlands;Western Europe;Martinus Nijhoff Publishers;1986-2024;"Law (Q1); Environmental Science (miscellaneous) (Q2); Geography, Planning and Development (Q2); Management, Monitoring, Policy and Law (Q2); Oceanography (Q2)";"Earth and Planetary Sciences; Environmental Science; Social Sciences"
10592;23872;Journal of Difference Equations and Applications;journal;15635120, 10236198;0,549;Q2;53;110;234;3282;295;225;1,11;29,84;-;0;13;United Kingdom;Western Europe;Taylor and Francis Ltd.;1995, 2000, 2002-2025;"Algebra and Number Theory (Q2); Analysis (Q2); Applied Mathematics (Q2)";Mathematics
10593;21160;Journal of Materials Engineering and Performance;journal;10599495, 15441024;0,549;Q2;90;2299;2647;93925;7705;2635;2,60;40,85;-;0;456;United States;Northern America;Springer New York;1992-2025;"Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2)";"Engineering; Materials Science"
10594;21100461912;Journal of Oral Biology and Craniofacial Research;journal;22124276, 22124268;0,549;Q2;39;133;377;4322;1052;369;2,69;32,50;-;0;31;Netherlands;Western Europe;Elsevier B.V.;2011-2025;"Dentistry (miscellaneous) (Q2); Otorhinolaryngology (Q2)";"Dentistry; Medicine"
10595;21100900143;Journal of Social Ontology;journal;21969663;0,549;Q1;14;20;30;515;56;30;0,36;25,75;-;0;1;Australia;Pacific Region;University of Vienna;2015-2024;"Anthropology (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); Linguistics and Language (Q1); Philosophy (Q1); Communication (Q2); Social Psychology (Q3)";"Arts and Humanities; Economics, Econometrics and Finance; Psychology; Social Sciences"
10596;21101039448;Journal of Vertebrate Biology;journal;26947684;0,549;Q1;41;38;103;1868;198;102;1,80;49,16;-;0;15;Czech Republic;Eastern Europe;Institute of Vertebrate Biology Czech Academy of Sciences;2020-2025;"Animal Science and Zoology (Q1); Aquatic Science (Q2); Ecology, Evolution, Behavior and Systematics (Q2)";Agricultural and Biological Sciences
10597;19900192900;Molecular Informatics;journal;18681751, 18681743;0,549;Q2;78;48;158;2685;469;157;3,02;55,94;-;0;9;Germany;Western Europe;John Wiley and Sons Inc;2010-2025;"Computer Science Applications (Q2); Drug Discovery (Q2); Organic Chemistry (Q2); Molecular Medicine (Q3); Structural Biology (Q3)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Computer Science; Pharmacology, Toxicology and Pharmaceutics"
10598;17940;Neurological Research;journal;17431328, 01616412;0,549;Q2;88;118;403;4676;738;402;1,54;39,63;-;0;43;United Kingdom;Western Europe;Taylor and Francis Ltd.;1979-2025;"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)";"Medicine; Neuroscience"
10599;21101181906;Ornamental Plant Research;journal;27692094;0,549;Q1;7;32;56;2163;133;53;2,36;67,59;-;0;6;United States;Northern America;Maximum Academic Press;2021-2025;"Horticulture (Q1); Plant Science (Q2)";Agricultural and Biological Sciences
10600;100147350;Palaeontographica Abteilung B: Palaeophytologie;book series;03750299, 2509839X;0,549;Q2;18;2;9;122;25;9;4,25;61,00;-;0;0;Germany;Western Europe;Schweizerbart Science Publishers;2005-2008, 2011-2014, 2016-2019, 2021-2024;Paleontology (Q2);Earth and Planetary Sciences
10601;15722;Pediatric Emergency Care;journal;07495161, 15351815;0,549;Q2;79;257;1229;5878;1538;1136;1,16;22,87;-;0;79;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1985-2025;"Emergency Medicine (Q2); Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2)";Medicine
10602;11600153420;Social Work in Public Health;journal;1937190X, 19371918;0,549;Q2;42;70;163;3516;316;163;1,75;50,23;-;0;40;United States;Northern America;Routledge;2007-2025;"Health Policy (Q2); Health (social science) (Q2); Public Health, Environmental and Occupational Health (Q2); Social Work (Q3)";"Medicine; Social Sciences"
10603;5800179611;Teacher Development;journal;13664530, 17475120;0,549;Q2;38;73;111;3986;211;111;1,84;54,60;-;1;21;United Kingdom;Western Europe;Routledge;1997-2025;Education (Q2);Social Sciences
10604;21101064915;Water Resources Protection;journal;10046933;0,549;Q2;20;93;461;3364;925;460;2,21;36,17;-;0;51;China;Asiatic Region;;2019-2024;"Environmental Engineering (Q2); Pollution (Q2); Waste Management and Disposal (Q2); Water Science and Technology (Q2); Environmental Chemistry (Q3)";Environmental Science
10605;21101030459;Advances in Medical Education and Practice;journal;11797258;0,548;Q2;47;150;516;4080;1020;427;1,80;27,20;-;0;49;United Kingdom;Western Europe;Dove Medical Press Ltd.;2010-2025;Education (Q2);Social Sciences
10606;12484;Disease-a-Month;journal;00115029, 15578194;0,548;Q2;50;43;156;3797;305;120;1,64;88,30;-;0;13;United States;Northern America;Elsevier Inc.;1954-2025;Medicine (miscellaneous) (Q2);Medicine
10607;21100255440;Frontiers in Bioscience - Elite;journal;19450508, 19450494;0,548;Q2;63;40;76;3560;213;76;2,51;89,00;-;0;24;United States;Northern America;IMR Press Limited;2009-2024;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Immunology and Microbiology (miscellaneous)  (Q2); Medicine (miscellaneous) (Q2)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
10608;19700174683;International Journal for Numerical Methods in Biomedical Engineering;journal;20407947, 20407939;0,548;Q2;77;109;315;5548;844;312;2,64;50,90;-;0;25;United States;Northern America;Wiley-Blackwell;2010-2025;"Applied Mathematics (Q2); Computational Theory and Mathematics (Q2); Modeling and Simulation (Q2); Software (Q2); Biomedical Engineering (Q3); Molecular Biology (Q3)";"Biochemistry, Genetics and Molecular Biology; Computer Science; Engineering; Mathematics"
10609;20985;Journal of Offshore Mechanics and Arctic Engineering;journal;1528896X, 08927219;0,548;Q2;58;74;232;2505;487;227;2,10;33,85;-;0;21;United States;Northern America;The American Society of Mechanical Engineers(ASME);1987-2025;"Energy (miscellaneous) (Q2); Mechanical Engineering (Q2); Ocean Engineering (Q2)";"Energy; Engineering"
10610;145058;Journal of Peacebuilding and Development;journal;21657440, 15423166;0,548;Q1;18;26;86;849;137;73;1,32;32,65;-;0;9;United Kingdom;Western Europe;SAGE Publications Inc.;2004-2010, 2013-2025;"Political Science and International Relations (Q1); Safety Research (Q2)";Social Sciences
10611;21100262412;Journal of Research in Marketing and Entrepreneurship;journal;14715201;0,548;Q2;33;32;60;3360;259;60;4,30;105,00;-;0;12;United Kingdom;Western Europe;Emerald Group Publishing Ltd.;1999-2007, 2009-2025;"Business and International Management (Q2); Strategy and Management (Q2); Marketing (Q3)";Business, Management and Accounting
10612;23559;Journal of Statistical Computation and Simulation;journal;15635163, 00949655;0,548;Q2;70;195;529;7008;893;529;1,57;35,94;-;0;13;United Kingdom;Western Europe;Taylor and Francis Ltd.;1972-2025;"Applied Mathematics (Q2); Modeling and Simulation (Q2); Statistics and Probability (Q2); Statistics, Probability and Uncertainty (Q2)";"Decision Sciences; Mathematics"
10613;21100943572;Journal of the Canadian Health Libraries Association;journal;17086892;0,548;Q1;7;14;32;288;38;24;1,21;20,57;-;0;1;Canada;Northern America;Canadian Health Libraries Association;2018-2024;"Library and Information Sciences (Q1); Medicine (miscellaneous) (Q2)";"Medicine; Social Sciences"
10614;29570;Limnologica;journal;18735851, 00759511;0,548;Q2;59;30;155;1985;341;153;2,22;66,17;-;0;19;Germany;Western Europe;Elsevier GmbH;1974, 1980, 1994-2025;Aquatic Science (Q2);Agricultural and Biological Sciences
10615;14721;Medical Reference Services Quarterly;journal;02763869, 15409597;0,548;Q1;30;29;109;598;133;95;0,97;20,62;-;0;2;United States;Northern America;Routledge;1982-2025;"Library and Information Sciences (Q1); Health Informatics (Q3)";"Medicine; Social Sciences"
10616;21100400829;Mires and Peat;journal;1819754X;0,548;Q2;26;35;88;2399;156;87;1,55;68,54;-;0;24;Germany;Western Europe;The International Mire Conservation Group (IMCG);2015-2024;"Aquatic Science (Q2); Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Nature and Landscape Conservation (Q2); Soil Science (Q2)";"Agricultural and Biological Sciences; Environmental Science"
10617;14174;Molecular Vision;journal;10900535;0,548;Q2;108;43;141;1900;259;141;1,41;44,19;-;0;7;United States;Northern America;Molecular Vision;1995-2025;Ophthalmology (Q2);Medicine
10618;26456;Sbornik Mathematics;journal;14684802, 10645616;0,548;Q2;32;75;219;1803;139;219;0,63;24,04;-;0;0;Russian Federation;Eastern Europe;Steklov Mathematical Institute of Russian Academy of Sciences;1977, 1993-2024;"Algebra and Number Theory (Q2); Mathematics (miscellaneous) (Q2)";Mathematics
10619;19501;Veterinary and Comparative Orthopaedics and Traumatology;journal;25676911, 09320814;0,548;Q1;54;51;194;1294;228;171;0,99;25,37;-;0;0;Germany;Western Europe;Georg Thieme Verlag;1996-2025;"Animal Science and Zoology (Q1); Veterinary (miscellaneous) (Q1)";"Agricultural and Biological Sciences; Veterinary"
10620;12108;Behavioral and Brain Sciences;journal;14691825, 0140525X;0,547;Q2;183;170;899;5715;1082;891;1,16;33,62;-;0;4;United Kingdom;Western Europe;Cambridge University Press;1978-2025;"Neuropsychology and Physiological Psychology (Q2); Behavioral Neuroscience (Q3); Physiology (Q3)";"Biochemistry, Genetics and Molecular Biology; Neuroscience; Psychology"
10621;21100840031;Critical Military Studies;journal;23337486, 23337494;0,547;Q1;23;40;92;2440;147;92;1,53;61,00;-;4;13;United Kingdom;Western Europe;Taylor and Francis Ltd.;2015-2025;"History (Q1); Law (Q1); Political Science and International Relations (Q1); Management Science and Operations Research (Q2); Social Sciences (miscellaneous) (Q2); Sociology and Political Science (Q2)";"Arts and Humanities; Decision Sciences; Social Sciences"
10622;25479;International Journal of Control, Automation and Systems;journal;20054092, 15986446;0,547;Q2;75;320;1061;11592;3431;1059;3,33;36,23;-;0;29;South Korea;Asiatic Region;Institute of Control, Robotics and Systems;2003-2025;"Computer Science Applications (Q2); Control and Systems Engineering (Q2)";"Computer Science; Engineering"
10623;14893;International Journal of Psychoanalysis;journal;17458315, 00207578;0,547;Q2;76;87;253;2390;185;208;0,69;27,47;-;0;2;United Kingdom;Western Europe;Taylor and Francis Ltd.;1945-1947, 1957-1958, 1961, 1973-1976, 1979-2025;"Clinical Psychology (Q2); Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q3)";"Medicine; Psychology"
10624;29517;International Review of Hydrobiology;journal;15222632, 14342944;0,547;Q2;60;0;46;0;87;45;2,09;0,00;-;0;0;Germany;Western Europe;Wiley-VCH Verlag;1998-2023, 2025;"Aquatic Science (Q2); Ecology, Evolution, Behavior and Systematics (Q2)";Agricultural and Biological Sciences
10625;24155;Journal of Atmospheric Chemistry;journal;15730662, 01677764;0,547;Q3;77;11;42;808;104;42;2,19;73,45;-;0;11;Netherlands;Western Europe;Springer;1983-2025;"Atmospheric Science (Q3); Environmental Chemistry (Q3)";"Earth and Planetary Sciences; Environmental Science"
10626;4700152828;Journal of Human Resources in Hospitality and Tourism;journal;15332845, 15332853;0,547;Q2;41;39;83;3014;255;82;2,35;77,28;-;0;14;United States;Northern America;Routledge;2002-2025;"Organizational Behavior and Human Resource Management (Q2); Tourism, Leisure and Hospitality Management (Q2)";Business, Management and Accounting
10627;30016;Journal of Nonverbal Behavior;journal;01915886, 15733653;0,547;Q3;78;34;86;2548;155;82;1,66;74,94;-;0;6;United States;Northern America;Kluwer Academic/Human Sciences Press Inc.;1979-2024;Social Psychology (Q3);Psychology
10628;21101109913;Language, Culture and Society;journal;25433164, 25433156;0,547;Q1;10;8;38;451;49;33;1,15;56,38;-;0;1;Netherlands;Western Europe;John Benjamins Publishing Company;2019-2024;Linguistics and Language (Q1);Social Sciences
10629;6500153218;Latin American and Caribbean Ethnic Studies;journal;17442222, 17442230;0,547;Q1;21;35;75;1789;76;71;1,00;51,11;-;1;12;United Kingdom;Western Europe;Routledge;2006-2025;"Anthropology (Q1); Cultural Studies (Q1); Sociology and Political Science (Q2)";Social Sciences
10630;21100897004;Medical Science Educator;journal;21568650;0,547;Q2;29;312;773;8746;1439;593;1,60;28,03;-;1;74;United States;Northern America;Springer New York;2011-2025;"Education (Q2); Medicine (miscellaneous) (Q2)";"Medicine; Social Sciences"
10631;29121;Physica E: Low-Dimensional Systems and Nanostructures;journal;13869477;0,547;Q2;117;160;1096;8306;3668;1087;3,19;51,91;-;0;14;Netherlands;Western Europe;Elsevier B.V.;1974, 1997-2025;"Atomic and Molecular Physics, and Optics (Q2); Condensed Matter Physics (Q2); Electronic, Optical and Magnetic Materials (Q2); Nanoscience and Nanotechnology (Q2)";"Materials Science; Physics and Astronomy"
10632;21101197327;Power Electronic Devices and Components;journal;27723704;0,547;Q2;7;18;50;711;136;49;2,72;39,50;-;0;3;Netherlands;Western Europe;Elsevier B.V.;2022-2025;"Computer Science (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q2)";"Computer Science; Engineering; Physics and Astronomy"
10633;21100860043;Proceedings of Symposia in Pure Mathematics;book series;00820717, 2324707X;0,547;Q2;14;73;68;2904;34;34;0,12;39,78;-;0;0;United States;Northern America;American Mathematical Society;2017-2019, 2021, 2023-2024;Mathematics (miscellaneous) (Q2);Mathematics
10634;21100788292;Recherche et Applications en Marketing;journal;20515707;0,547;Q3;17;0;24;0;34;21;0,00;0,00;-;0;0;United Kingdom;Western Europe;SAGE Publications Inc.;2014-2021;Marketing (Q3);Business, Management and Accounting
10635;19600161811;Research in Gerontological Nursing;journal;19382464, 19404921;0,547;Q2;33;33;113;1122;170;91;1,42;34,00;-;0;4;United States;Northern America;Slack Incorporated;2008-2025;"Health Policy (Q2); Nursing (miscellaneous) (Q2); Geriatrics and Gerontology (Q3); Gerontology (Q3)";"Medicine; Nursing"
10636;21662;Science of Nature;journal;14321904, 00281042;0,547;Q2;111;62;170;3419;342;166;1,99;55,15;-;0;17;Germany;Western Europe;Springer Science and Business Media Deutschland GmbH;1913-1944, 1946-2025;"Ecology, Evolution, Behavior and Systematics (Q2); Medicine (miscellaneous) (Q2)";"Agricultural and Biological Sciences; Medicine"
10637;27317;Ship Technology Research;journal;09377255;0,547;Q2;25;26;40;780;97;40;1,79;30,00;-;0;5;United Kingdom;Western Europe;Taylor and Francis Ltd.;1995-1999, 2010-2025;Ocean Engineering (Q2);Engineering
10638;14188;Statistica Neerlandica;journal;00390402, 14679574;0,547;Q2;43;42;73;1279;118;67;1,37;30,45;-;0;1;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1946, 1948-2025;"Statistics and Probability (Q2); Statistics, Probability and Uncertainty (Q2)";"Decision Sciences; Mathematics"
10639;17928;Ultrasonic Imaging;journal;01617346, 10960910;0,547;Q2;52;28;57;988;179;56;3,44;35,29;-;0;8;United States;Northern America;SAGE Publications Inc.;1979-2025;"Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2)";"Health Professions; Medicine"
10640;21100829244;Applied Neuropsychology: Adult;journal;23279095, 23279109;0,546;Q3;59;285;502;15661;1074;497;1,98;54,95;-;5;37;United States;Northern America;Routledge;2012-2025;"Developmental and Educational Psychology (Q3); Neuropsychology and Physiological Psychology (Q3)";Psychology
10641;19900193844;Arab Journal of Urology;journal;2090598X, 20905998;0,546;Q2;34;56;132;1659;244;122;1,24;29,63;-;0;12;United Kingdom;Western Europe;Taylor and Francis Ltd.;2011-2025;Urology (Q2);Medicine
10642;21101019776;Beverages;journal;23065710;0,546;Q2;42;126;262;6993;822;252;2,95;55,50;-;0;25;Switzerland;Western Europe;Multidisciplinary Digital Publishing Institute (MDPI);2015-2024;Food Science (Q2);Agricultural and Biological Sciences
10643;17374;Bryologist;journal;00072745;0,546;Q2;55;24;110;1614;127;109;1,17;67,25;-;0;2;United States;Northern America;American Bryological and Lichenological Society Inc.;1981-1985, 1990-2024;"Ecology, Evolution, Behavior and Systematics (Q2); Plant Science (Q2)";Agricultural and Biological Sciences
10644;26586;Chemical Physics Letters;journal;00092614;0,546;Q2;258;539;2146;23392;6730;2140;3,14;43,40;-;0;110;Netherlands;Western Europe;Elsevier B.V.;1967-2025;"Physical and Theoretical Chemistry (Q2); Physics and Astronomy (miscellaneous) (Q2)";"Chemistry; Physics and Astronomy"
10645;145404;EcoHealth;journal;16129210, 16129202;0,546;Q2;76;21;135;982;272;126;1,93;46,76;-;1;17;United States;Northern America;Springer;2004-2025;"Ecology (Q2); Health, Toxicology and Mutagenesis (Q3)";Environmental Science
10646;20023;Economic Record;journal;14754932, 00130249;0,546;Q2;51;23;72;1215;104;72;1,44;52,83;-;1;16;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1925-1932, 1934-2025;Economics and Econometrics (Q2);Economics, Econometrics and Finance
10647;21101040622;Health Services Research and Managerial Epidemiology;journal;23333928;0,546;Q2;16;24;95;797;173;86;1,67;33,21;-;1;12;United States;Northern America;SAGE Publications Inc.;2014-2024;"Health Policy (Q2); Epidemiology (Q3)";Medicine
